dataset,sample,curated_smiles,inchi_keys,structure_group,copy_class,copy_ID
AChE,2128,CN(CCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,NRAFVOCZEXVTPY-UHFFFAOYSA-N,0,0,CHEMBL3402708
AChE,2129,COc1cc2c(cc1OC)C(NC(=O)CN1CCN(Cc3ccccc3)CC1)c1cnn(C)c1-2,VLPKJIWBKUILOL-UHFFFAOYSA-N,0,0,CHEMBL3133439
AChE,2130,COc1ccccc1CNCCCCCC(=O)NCCCCCCCCNC(=O)CCCCCNCc1ccccc1OC,MMJRYNURNQIZRV-UHFFFAOYSA-N,0,0,CHEMBL134488
AChE,2131,C=CC[N+](C)(C)c1ccccc1O,NBCQROXLJLVMLS-UHFFFAOYSA-O,0,0,CHEMBL60596
AChE,2132,COc1ccccc1CNCCCCCCN=C1CC(=O)c2ccccc2C1=O,VYSRUAWRSRCCAE-UHFFFAOYSA-N,0,0,CHEMBL1940616
AChE,2133,COc1ccc(CC(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)cc1OC,SIOOQAQHGMCZBA-UHFFFAOYSA-N,0,0,CHEMBL4203538
AChE,2134,CCN(CC)CCCCCCOc1ccc(C=C2COc3ccccc3C2=O)cc1,GGWONWDLXWAMAR-UHFFFAOYSA-N,0,0,CHEMBL4280935
AChE,2135,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3cccc(C)n3)cc1C(N)=O)C2,ZHJJSKSXVVYKIY-UHFFFAOYSA-O,0,0,CHEMBL4170940
AChE,2136,CC(NC(=O)Oc1cccc2c1OCC1CCN(C)C21)c1ccccc1,GDJCEUYIQJRPFO-UHFFFAOYSA-N,75,0,CHEMBL371787
AChE,2137,O=C(NN=Cc1ccc(F)cc1)N1CCN(c2ccccn2)CC1,RDMQFNXWGNSNBR-UHFFFAOYSA-N,0,0,CHEMBL4788019
AChE,2138,CC(NC(=O)Oc1cccc2c1OCC1CCN(C)C21)c1ccccc1,GDJCEUYIQJRPFO-UHFFFAOYSA-N,75,0,10954
AChE,2139,C[N+](C)(C)c1cccc(OC(=O)Nc2ccccc2)c1,NNRIFORGOBQWPJ-UHFFFAOYSA-O,0,0,CHEMBL1172830
AChE,2140,COC(=O)c1cc2c(=N)c3c([nH]c2nc1C)CCC3,MQPBTVIMKAUQQC-UHFFFAOYSA-N,0,0,CHEMBL1083972
AChE,2141,CN(Cc1ccccc1)Cc1ccc(C(=O)NCCc2c[nH]c3ccccc23)cc1,CQIUTYRNRVTWNA-UHFFFAOYSA-N,0,0,CHEMBL3263724
AChE,2142,COc1cc(C=Cc2ccc3ccccc3[n+]2C)ccc1N1CCOCC1,WQRBOFIVDUAUAR-UHFFFAOYSA-N,0,0,CHEMBL3425892
AChE,2143,CCOC(=O)C(CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1c[nH]c2ccccc12,FBUMKRRRONRQCL-UHFFFAOYSA-N,0,0,CHEMBL4081699
AChE,2144,COc1ccc2cc3[n+](cc2c1OCc1cccc(Cl)c1)CCc1cc2c(cc1-3)OCO2,QEDWUKAMQXUYNI-UHFFFAOYSA-N,0,0,CHEMBL4753534
AChE,2145,COc1cccc(CN=c2c3c([nH]c4ccc(Cl)cc24)CCCC3)c1,CMQVSVBDNJYDHA-UHFFFAOYSA-N,0,0,199193
AChE,2146,COc1ccc(-c2nnc(N=c3nccc[nH]3)o2)cc1OC,IATWWELQJAHECW-UHFFFAOYSA-N,0,0,CHEMBL4777427
AChE,2147,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccc([N+](=O)[O-])cc3)CC1)C2,ACJJKDSOGZQROR-UHFFFAOYSA-N,0,0,CHEMBL171048
AChE,2148,CCN(CC)C(=S)SCCOc1ccc2c(C)cc(=O)oc2c1,XWDQBUKIHCYZSV-UHFFFAOYSA-N,0,0,CHEMBL4177242
AChE,2149,COc1cccc2c1C=[N+](c1ccc(C(F)(F)F)cc1)CC2,AJZUVWGFDIHRNS-UHFFFAOYSA-N,0,0,CHEMBL3915297
AChE,2150,ON=C(O)c1ccc(N=c2c3c([nH]c4ccccc24)CCCC3)cc1,CZOYPJGGAMPDBF-UHFFFAOYSA-N,0,0,CHEMBL4799871
AChE,2151,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(Br)n3)CC1)C2,QSLYRRWEPSEYKU-UHFFFAOYSA-N,0,0,CHEMBL3973337
AChE,2152,Cc1cc(=O)oc2cc(OCCSC(=S)N3CCN(C(C)C)CC3)ccc12,AYCMSQHGVRSOEG-UHFFFAOYSA-N,0,0,CHEMBL4167973
AChE,2153,COc1cc2c(cc1OC)C(=O)C(=Cc1ccc(N3CC[N+](C)(Cc4cccc(Br)c4)CC3)cc1)C2,HYDRUOPHTWMPFN-UHFFFAOYSA-N,0,0,CHEMBL4778690
AChE,2154,COc1cccc2c1C=[N+](c1ccc(F)cc1)CC2,GAFAAABHBUAYNC-UHFFFAOYSA-N,0,0,CHEMBL3892652
AChE,2155,CN(CCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1F,UPVVEQJBLHRPNK-UHFFFAOYSA-N,0,0,CHEMBL3402713
AChE,2156,C#CCN(C)C(C)Cc1cccc(OC(=O)N(C)CCCCCC)c1,YNBUJXJHKVCTQX-UHFFFAOYSA-N,76,0,CHEMBL1788255
AChE,2157,c1cc[n+](CCCCCCCCC[n+]2ccccc2)cc1,XJMUBKVBGNJFRH-UHFFFAOYSA-N,0,0,CHEMBL105742
AChE,2158,CCOC(=O)c1cc2c(=N)c3c([nH]c2nc1C)CCCCC3,KTSROZJJBCCRGO-UHFFFAOYSA-N,0,0,CHEMBL1083973
AChE,2159,COC(=O)c1cc2c(=N)c3c([nH]c2nc1C)CCCCC3,BMMDNFSOYOPLJH-UHFFFAOYSA-N,0,0,CHEMBL1084250
AChE,2160,CC(C)(C)c1cc[n+](CC=CC[n+]2ccc(C(C)(C)C)cc2)cc1,JMBVRTWRCLIWDR-UHFFFAOYSA-N,79,0,CHEMBL1642984
AChE,2161,c1ccc2c[n+](COC[n+]3ccc4ccccc4c3)ccc2c1,BYZAGCWPLBSOCX-UHFFFAOYSA-N,0,0,CHEMBL1669487
AChE,2162,C(=CC[n+]1cccc2ccccc21)C[n+]1cccc2ccccc21,SDYUXZXBOSJBHM-UHFFFAOYSA-N,84,0,CHEMBL1761999
AChE,2163,CCN(CCCCCCOc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC,WXZMHKXBHLIMJU-UHFFFAOYSA-N,0,0,CHEMBL3577524
AChE,2164,O=C1c2ccccc2C(=O)N1CCCCCCNCc1cccc(Cl)c1,JZLIAEXQDTVQDQ-UHFFFAOYSA-N,0,0,CHEMBL3415579
AChE,2165,CC(=O)Oc1cccc2nc3c(OC(C)=O)ccc(CC=C(C)CCC=C(C)C)c3nc12,PCGWNGWRZPYWHR-UHFFFAOYSA-N,0,0,CHEMBL2071425
AChE,2166,Cc1ccc(CN2CCC(CCNC(=O)C=Cc3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)CC2)cc1,ITOHYYQDWVLDKH-UHFFFAOYSA-N,0,0,CHEMBL4284895
AChE,2167,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(C)C2N3)cc1,WZMBVGKJFPMNGN-UHFFFAOYSA-N,0,0,CHEMBL294208
AChE,2168,COc1cc2occ(-c3cccc(CN(C)Cc4ccccc4)c3)c(=O)c2cc1OC,KZJABZGPRMGEQZ-UHFFFAOYSA-N,0,0,CHEMBL245054
AChE,2169,O=c1cc(Cl)c2ccc(OCCNC3CCN(Cc4ccccc4)CC3)cc2o1,XATVGNRTOUJFHU-UHFFFAOYSA-N,0,0,CHEMBL3765293
AChE,2170,c1ccc(-c2nnc(N=c3nccc[nH]3)o2)cc1,AQUGDAJVVDHBAZ-UHFFFAOYSA-N,0,0,CHEMBL4762721
AChE,2171,COc1cccc2cc[n+](-c3ccccc3I)cc12,HZCLHLSRFISUOJ-UHFFFAOYSA-N,0,0,CHEMBL4778914
AChE,2172,c1ccc2oc(CN(CCCCCCN=c3c4c([nH]c5ccccc35)CCC4)Cc3cc4ccccc4o3)cc2c1,BWWUAZJYGRIHDC-UHFFFAOYSA-N,0,0,CHEMBL3754341
AChE,2173,CN(C)Cc1ccc(CSCCNc2cccc(F)c2C#N)o1,ADLLVJJAMGWNEL-UHFFFAOYSA-N,0,0,CHEMBL421601
AChE,2174,COc1ccc(C(=O)c2ccc(C=CCN(C)Cc3ccccc3)cc2)cc1OC,YLNYALYMIPJJMT-UHFFFAOYSA-N,0,0,CHEMBL474836
AChE,2175,CCOC(=O)c1cc2c(=N)c3c([nH]c2nc1C)CCC3,KEQYWVWFPKVEHO-UHFFFAOYSA-N,0,0,CHEMBL1084518
AChE,2176,COc1ccc2c(CCNC(=O)c3ccc(CN(C)Cc4cccc(Cl)c4)cc3)c[nH]c2c1,QUNVPYVAGHACJZ-UHFFFAOYSA-N,0,0,CHEMBL3263733
AChE,2177,CN(CCCOc1ccc2c3c(c(=O)oc2c1)CCCC3)Cc1ccccc1,HUWWMDRBFQAIAI-UHFFFAOYSA-N,0,0,CHEMBL3335031
AChE,2178,CCCCCCCC1OCc2c[n+](C)c(C)c(OC(=O)N(C)C)c2CO1,KEOQUADZGRDLDB-UHFFFAOYSA-N,0,0,CHEMBL3828028
AChE,2179,COc1cc(C=Cc2ccc3ccccc3[n+]2C)ccc1N1CCN(C)CC1,VHCLPJJSLILRLH-UHFFFAOYSA-N,0,0,CHEMBL4093946
AChE,2180,CCN1CCN(C2CCN(C(=O)COc3ccc(-c4ccc([N+](=O)[O-])cc4)cc3)CC2)CC1,PPANJQUMADIAMO-UHFFFAOYSA-N,0,0,CHEMBL4291845
AChE,2181,C(=NC1CCN(Cc2ccccc2)CC1)c1ccccc1,VVQPLYAHXAZPHF-UHFFFAOYSA-N,0,0,CHEMBL4537808
AChE,2182,CCN(CCCCOc1ccc(-c2coc3cc(OCCCCN(CC)Cc4ccccc4)cc(O)c3c2=O)cc1)Cc1ccccc1,GKGSKVGZCUKOSW-UHFFFAOYSA-N,0,0,CHEMBL3127002
AChE,2183,O=C1c2ccccc2C(=O)N1CCCCCCNCc1ccccc1,OVSULVUWCMANAO-UHFFFAOYSA-N,0,0,CHEMBL3415559
AChE,2184,COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccc(F)cc2)CN(C)C12C(=O)Nc1ccccc12,IQVIPHARSHGADA-UHFFFAOYSA-N,0,0,CHEMBL1289045
AChE,2185,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(C(F)(F)F)c3)CC1)C2,MMBOOKVUXAQCOP-UHFFFAOYSA-N,0,0,CHEMBL3961494
AChE,2186,COc1ccc(CN2CCC(CCNC(=O)C=Cc3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)CC2)cc1,RXFASTRSJRIBEQ-UHFFFAOYSA-N,0,0,CHEMBL4288282
AChE,2187,CN1CC(c2cccc3ccccc23)C2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,FJHCVAUTCYJNIR-UHFFFAOYSA-N,0,0,CHEMBL4794820
AChE,2188,c1ccc2[nH]c(-c3ccc(OCCN4CCCC4)cc3)nc2c1,GPCCQUBMGXQCPH-UHFFFAOYSA-N,0,0,CHEMBL2413559
AChE,2189,COc1cc2c(cc1OC)C(Cc1ccc(OCCCCCCN3CCCCC3)cc1)NCC2,XIKIQDHFFVIHEZ-UHFFFAOYSA-N,0,0,CHEMBL3262666
AChE,2190,C#CCNC1CCc2c(OC(=O)N(C)CC)cccc21,CAFPZIPDWWVNRP-UHFFFAOYSA-N,0,0,CHEMBL545103
AChE,2191,CN(C)C(=O)Oc1ccc2c(c1)C(N(C)C)CC2,ZMBDILYCKABPBU-UHFFFAOYSA-N,0,0,CHEMBL542266
AChE,2192,CCC[N+]1(C)CCN(c2ccc(C=C3Cc4cc(OC)c(OC)cc4C3=O)cc2)CC1,NXPYNRPULVJZLU-UHFFFAOYSA-N,0,0,CHEMBL4794690
AChE,2193,O=C1C(=CC2CCN(Cc3ccccc3)CC2)Cc2cc(O)ccc21,PIJDCHBRSITJLS-UHFFFAOYSA-N,0,0,CHEMBL3819646
AChE,2194,COc1ccccc1CN(C)CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1,HCYIWPLGUFGDSL-UHFFFAOYSA-N,0,0,CHEMBL376186
AChE,2195,CCCNC(=O)Oc1ccc2c(c1)C1CCN(CC)C1C2,GFYHFMVUVHAJDW-UHFFFAOYSA-N,0,0,CHEMBL32653
AChE,2196,C=CCCCN=c1c2c([nH]c3ccc(OC)cc13)CCCC2,SUYXUDHQNHYYJQ-UHFFFAOYSA-N,0,0,CHEMBL1917825
AChE,2197,CC12CCC3C(CCC4C(C)(C(=O)OCC[N+](C)(C)CCCCCCCCCCCC[N+](C)(C)CCOC(=O)C5(C)CCCC6(C)C7CCC8(C)CC7(CCC56)CC8=O)CCCC34C)(CC1=O)C2,FGHBNILZLCPBRA-UHFFFAOYSA-N,0,0,CHEMBL3220804
AChE,2198,COc1cc2c(cc1OC)C(Cc1ccc(OCCCCCCN3CCCCC3C)cc1)NCC2,FINWRTHNMLWWST-UHFFFAOYSA-N,0,0,CHEMBL3262665
AChE,2199,N=c1c2c([nH]c3c1C(c1cccc(F)c1)c1ccc4cccnc4c1O3)CCCC2,GIEJCGGPITUYIN-UHFFFAOYSA-N,0,0,CHEMBL4104551
AChE,2200,COc1ccc(CN=c2c3c([nH]c4ccccc24)CCCC3)cc1OC,FRMYHFABGOUZJS-UHFFFAOYSA-N,0,0,CHEMBL4076034
AChE,2201,COc1cc(CNC2CCN(Cc3ccccc3)CC2)cc(OC)c1OC,CSEFTIOVIZHTNF-UHFFFAOYSA-N,0,0,CHEMBL4591283
AChE,2202,COc1cccc(CNC2CCN(Cc3ccccc3)CC2)c1OC,VOWMHOISFVDLCZ-UHFFFAOYSA-N,0,0,CHEMBL4435826
AChE,2203,COc1ccc(CN=c2c3c([nH]c4ccccc24)CCCC3)cc1,UEJXGDKPCPJCAE-UHFFFAOYSA-N,0,0,199185
AChE,2204,COc1cccc2cc[n+](-c3cccc(C)c3)cc12,AZRZAHIBCRUIAW-UHFFFAOYSA-N,0,0,CHEMBL4784649
AChE,2205,Fc1ccc2c(C3CCN(CCN4CCCCC4)CC3)noc2c1,MKLRZKCKJQKVTL-UHFFFAOYSA-N,0,0,CHEMBL4290877
AChE,2206,CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,SSSYJOIFOJYAAD-UHFFFAOYSA-N,0,0,CHEMBL4283390
AChE,2207,COc1ccc(Cn2cc(C(=O)NCCCN=c3c4c([nH]c5ccc(OC)cc35)CCCC4)c(=O)c3ccccc32)cc1,NAVQOCQBNUXPCV-UHFFFAOYSA-N,0,0,CHEMBL4217126
AChE,2208,CC(C)c1ccc(NC(=O)OCC2CCN(Cc3ccccc3)CC2)cc1,WSZHWBCEOHXGOF-UHFFFAOYSA-N,0,0,CHEMBL4795569
AChE,2209,Oc1ccccc1CNC1CCN(Cc2ccccc2)C1,GMSWYGVWFRVORO-UHFFFAOYSA-N,0,0,CHEMBL4778302
AChE,2210,COc1ccc(CN(C)Cc2ccc(-c3cc4cc(OC)c(OC)cc4oc3=O)cc2)cc1,HOAWDZNYQXALRG-UHFFFAOYSA-N,0,0,CHEMBL244415
AChE,2211,COc1cc2oc(-c3cccc(CN(C)Cc4ccccc4)c3)cc(=O)c2cc1OC,HXKHDYYGFATHQZ-UHFFFAOYSA-N,0,0,CHEMBL245055
AChE,2212,COc1ccc2cc(-c3cccc(CN(C)Cc4ccccc4)c3)c(=O)oc2c1,HKDKMWFYFZIROV-UHFFFAOYSA-N,0,0,CHEMBL243311
AChE,2213,CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,SYNOVMDJYWJCON-UHFFFAOYSA-N,0,0,CHEMBL1790041
AChE,2214,CCn1c2ccccc2c2cc(C=Cc3cc(N4CCOCC4)c4ccccc4[n+]3C)ccc21,DZPIKUQKFUQZQZ-UHFFFAOYSA-N,0,0,CHEMBL4095051
AChE,2215,ON=Cc1nc(CCCCN=c2c3c([nH]c4ccc(Cl)cc24)CCCC3)ccc1O,AEGVBHAVNJPGMI-UHFFFAOYSA-N,0,0,CHEMBL4216666
AChE,2216,COc1ccc(-n2cc(COc3ccc(C=NN=c4c5c([nH]c6ccccc46)CCCC5)cc3)nn2)cc1,QOCIGUHOSOHOPZ-UHFFFAOYSA-N,0,0,CHEMBL4553902
AChE,2217,Oc1ccc(CNC2CCN(Cc3ccccc3)CC2)c(O)c1,DWFUTZFPGPEXNL-UHFFFAOYSA-N,0,0,CHEMBL4443013
AChE,2218,CC(C)c1ccc(NC(=O)OC2CCN(C3Cc4ccccc4C3)CC2)cc1,CDBAAXNYHDKTFF-UHFFFAOYSA-N,0,0,CHEMBL4776331
AChE,2219,CCN(CCCCCC=Nc1cc(O)c(NCCCCCCN(CC)Cc2ccccc2[N+](=O)[O-])cc1O)Cc1ccccc1[N+](=O)[O-],QIJCCHJLILQYJH-UHFFFAOYSA-N,0,0,CHEMBL395815
AChE,2220,COc1cc2oc3cc(OCCCCCCCN(C)Cc4ccccc4)ccc3c(=O)c2cc1OC,YXLAGEWUVMLQRD-UHFFFAOYSA-N,0,0,CHEMBL224981
AChE,2221,O=C(c1ccc(CN2CCC(CCO)CC2)cc1)c1ccc(O)c(F)c1,NTYSPJOKYWFNJE-UHFFFAOYSA-N,0,0,CHEMBL3237527
AChE,2222,Cc1ccc(-c2[nH]c(=NC(=O)C3CCN(Cc4ccc([N+](=O)[O-])cc4)CC3)sc2-c2ccc(C)cc2)cc1,NXEFSPQKVIRTBY-UHFFFAOYSA-N,0,0,CHEMBL4572079
AChE,2223,O=C(NC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)ccc2o1,HWFAMARPORWDKE-UHFFFAOYSA-N,0,0,CHEMBL4283079
AChE,2224,COc1ccc(C(=O)c2ccc(CN(C)CCN(C)C)cc2)cc1OC,VNQCVFGDGAJHND-UHFFFAOYSA-N,0,0,CHEMBL491526
AChE,2225,C#CCNC1CCc2ccc(OC(=O)NCCC)cc21,XACHXIXUMOMGHZ-UHFFFAOYSA-N,0,0,CHEMBL543218
AChE,2226,Brc1ccc(-[n+]2ccc3ccccc3c2)cc1,GCTHSGKPTPJSDE-UHFFFAOYSA-N,0,0,CHEMBL4796496
AChE,2227,Fc1ccc(-c2nnc(N=c3nccc[nH]3)o2)cc1,XIIITDFMPLDPLP-UHFFFAOYSA-N,0,0,CHEMBL4755561
AChE,2228,C[n+]1c(C=Cc2ccc(F)cc2)ccc2ccccc21,JIQUVNFLHUAJFM-UHFFFAOYSA-N,0,0,CHEMBL597863
AChE,2229,C[n+]1c(C=Cc2ccc(N3CCOCC3)cc2)ccc2ccccc21,RHZSWMSVLIQKIA-UHFFFAOYSA-N,0,0,CHEMBL3425893
AChE,2230,COc1ccccc1CN1CCN(CCCCCOc2cccc3[nH]c4ccccc4c23)CC1,LEPYXEMBDAEDMH-UHFFFAOYSA-N,0,0,CHEMBL4591636
AChE,2231,Oc1ccccc1CNC1CCN(Cc2ccccc2)CC1,PEZATUMKVOFZTR-UHFFFAOYSA-N,0,0,CHEMBL4447514
AChE,2232,N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCC5(CC4)COC5)cc3)cc12,RWFYAMVEFZZVDS-UHFFFAOYSA-N,0,0,CHEMBL3582212
AChE,2233,COc1cccc(NC(=O)C=NC(=O)CCc2ccc(O)c(OC)c2)c1,WDGIIDBXQUOHIB-UHFFFAOYSA-N,0,0,CHEMBL4799854
AChE,2234,COc1cc2c(cc1OC)C(NC(=O)CN1CCN(Cc3ccccc3F)CC1)c1cnn(-c3ccccc3)c1-2,DWPVIADNDHFBJF-UHFFFAOYSA-N,0,0,CHEMBL3133443
AChE,2235,COc1cc2c(cc1OC)C(NC(=O)CN1CCN(Cc3ccccc3F)CC1)c1cnn(C)c1-2,WTKCPVAHKQZXKI-UHFFFAOYSA-N,0,0,CHEMBL3133442
AChE,2236,CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3ccccc3Cl)CC2)cc(C(C)(C)C)c1O,IXKCDKJHBGONNW-UHFFFAOYSA-N,0,0,CHEMBL4293155
AChE,2237,CC(C)(C)c1cc(C(=O)CNCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,BAJOYHCPUXVMBH-UHFFFAOYSA-N,0,0,CHEMBL4286736
AChE,2238,COc1ccc(-c2[nH]c(=NC(=O)C3CCN(Cc4cc(F)cc(F)c4)CC3)sc2-c2ccc(OC)cc2)cc1,ZYKDPKHIJHFMSS-UHFFFAOYSA-N,0,0,CHEMBL4514685
AChE,2239,O=[N+]([O-])c1ccc(C=NC2CCN(Cc3ccccc3)C2)cc1,PAQULTPIKMYIGM-UHFFFAOYSA-N,0,0,CHEMBL4757415
AChE,2240,CCN(CC)CCOC(=O)C=Cc1ccc2oc(C(=O)Nc3ccc(C)c(C)c3)cc(=O)c2c1,GBKQJDFYZNSJDL-UHFFFAOYSA-N,0,0,CHEMBL4294446
AChE,2241,CN(C)Cc1ccc(CSCCNC(=O)CSCc2ccc(CN(C)C)o2)o1,NFYOLQNDIDXOOH-UHFFFAOYSA-N,0,0,CHEMBL12941
AChE,2242,C#CCNC1CCc2cccc(OC(=O)N(C)C)c21,HVCOWYUWVWKCLH-UHFFFAOYSA-N,0,0,CHEMBL555919
AChE,2243,CN(C)c1cccc(OC(=O)Nc2ccccc2)c1,YNGSTYODGGYXSA-UHFFFAOYSA-N,0,0,CHEMBL1171854
AChE,2244,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C=O,BLIZSWJUMPREPD-UHFFFAOYSA-N,77,0,CHEMBL1243170
AChE,2245,CN(Cc1ccccc1)Cc1ccc(C(=O)NCCc2c[nH]c3cc(F)ccc23)cc1,GVTZWCGCQTUNKK-UHFFFAOYSA-N,0,0,CHEMBL3263728
AChE,2246,COc1ccc(-c2cc3c(c(=O)o2)CC2C(C)(CCC4(O)C(C)(C)C(=O)CCC24C)O3)cc1,XKDGQMPLQPRTCS-UHFFFAOYSA-N,0,0,CHEMBL3632852
AChE,2247,CN1CCN(c2ccc(C=Cc3cc(N4CCN(C)CC4)c4ccccc4[n+]3C)cc2)CC1,ZWFOJIJIVGKMKC-UHFFFAOYSA-N,0,0,CHEMBL4093514
AChE,2248,Cc1ccc(-c2[nH]c(=NC(=O)C3CCN(Cc4cc(F)cc(F)c4)CC3)sc2-c2ccc(C)cc2)cc1,HOXPBZAZYWNBBS-UHFFFAOYSA-N,0,0,CHEMBL4535218
AChE,2249,COc1ccc2cc3[n+](cc2c1OCc1ccc(Cl)cc1)CCc1cc2c(cc1-3)OCO2,VRPAOBPDQZGZET-UHFFFAOYSA-N,0,0,CHEMBL4749346
AChE,2250,COc1ccc2cc3[n+](cc2c1OCc1cc(C)cc(C)c1)CCc1cc2c(cc1-3)OCO2,XLGKBJKHBLDFNJ-UHFFFAOYSA-N,0,0,CHEMBL4789099
AChE,2251,CC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=NC(=O)CCl)c3C(C1)C2,DAJXAQSGQWQMMX-UHFFFAOYSA-N,0,0,CHEMBL576004
AChE,2252,Cc1ccccc1CN1CCC(CCNC(=O)C=Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)CC1,PTGRNZYASAEVPN-UHFFFAOYSA-N,0,0,CHEMBL4277644
AChE,2253,O=S(=O)(N=C(NCCCCN=c1c2c([nH]c3ccccc13)CCCC2)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1)c1ccc(Cl)cc1,DFQGASIMGBFSOR-UHFFFAOYSA-N,0,0,CHEMBL571730
AChE,2254,COc1ccc2[nH]c3c(c(=NCCN=C4CC(=O)c5ccccc5C4=O)c2c1)CCCC3,VRDSLVCGGIAPFW-UHFFFAOYSA-N,0,0,CHEMBL3356528
AChE,2255,CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3cccc(Cl)c3)CC2)cc(C(C)(C)C)c1O,RYQSPKQMKQUAEH-UHFFFAOYSA-N,0,0,CHEMBL4282558
AChE,2256,COc1cc2c(cc1OC)C(=O)C(=Cc1ccc(N3CC[N+](C)(Cc4ccc(Br)cc4)CC3)cc1)C2,RLFGLMFNOCORGT-UHFFFAOYSA-N,0,0,CHEMBL4780628
AChE,2257,COc1cccc2cc[n+](-c3ccccc3F)cc12,FEUNUIYGZQUKCU-UHFFFAOYSA-N,0,0,CHEMBL4776766
AChE,2258,CCC[n+]1ccc(CCC(=O)C2Cc3cc(OC)c(OC)cc3S2)cc1,CRMOWQKTQGSOFA-UHFFFAOYSA-N,0,0,CHEMBL187330
AChE,2259,N=c1c2c([nH]c3cnccc13)CCCC2,MEOMOJCPDZXFPY-UHFFFAOYSA-N,0,0,CHEMBL130427
AChE,2260,COc1ccc2[nH]cc(CCNC(=O)c3ccc(CN(C)Cc4ccccc4Cl)cc3)c2c1,MXVVFXUVCSFCCH-UHFFFAOYSA-N,0,0,CHEMBL3263730
AChE,2261,Oc1ccc(C=NC2CCN(Cc3ccccc3)CC2)c(O)c1,NGERANTYJBWJKM-UHFFFAOYSA-N,0,0,CHEMBL4556855
AChE,2262,COc1ccc2cc3[n+](cc2c1OCc1ccc(SC)cc1)CCc1cc2c(cc1-3)OCO2,RLMPEWYPEXSDLV-UHFFFAOYSA-N,0,0,CHEMBL4790739
AChE,2263,COC(=O)c1ccc(COc2c(OC)ccc3cc4[n+](cc23)CCc2cc3c(cc2-4)OCO3)cc1,CLOMQWFIANXPLL-UHFFFAOYSA-N,0,0,CHEMBL4748939
AChE,2264,Clc1ccc2[nH]c3c(c(=NCc4ccccc4)c2c1)CCCC3,DWSFOAIYRKYEKW-UHFFFAOYSA-N,0,0,199191
AChE,2265,CC(C)=CCCC(C)=CCc1ccc(O)c2nc3cccc(O)c3nc12,KKTBUJKAFHLZPF-UHFFFAOYSA-N,0,0,CHEMBL2071424
AChE,2266,CCN(CCCCCCNc1ccc(-c2ccc(NCCCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC,OXYGPYKFZHTXST-UHFFFAOYSA-N,0,0,CHEMBL222044
AChE,2267,COc1ccc(Cn2cc(C(=O)NCCN=c3c4c([nH]c5ccc(OC)cc35)CCCC4)c(=O)c3ccccc32)cc1,DUIQBBIIFBGGSF-UHFFFAOYSA-N,0,0,CHEMBL4212151
AChE,2268,ON=C(O)c1ccc(N=c2c3ccccc3[nH]c3ccc(OCc4ccccc4)cc23)cc1,QJZZSSBITISGGT-UHFFFAOYSA-N,0,0,CHEMBL4761847
AChE,2269,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCOC2O3)cc1,QIYIAVWWIGXXBQ-UHFFFAOYSA-N,85,0,CHEMBL179320
AChE,2270,COc1cc2cc(C3=CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC,NNBUDCTZXKSTRQ-UHFFFAOYSA-N,0,0,CHEMBL191729
AChE,2271,CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,OTLLABLRJBVBHD-UHFFFAOYSA-N,0,0,CHEMBL225610
AChE,2272,O=C(C=Cc1ccccc1O)NCCC1CCN(Cc2ccccc2)CC1,YAWVNBSVSGFOGD-UHFFFAOYSA-N,0,0,CHEMBL3817981
